izip_2016,presvote16post_2016,ft_black_2016,ft_white_2016,ft_hisp_2016,ft_asian_2016,ft_muslim_2016,ft_jew_2016,ft_christ_2016,ft_fem_2016,ft_immig_2016,ft_blm_2016,ft_wallst_2016,ft_gays_2016,ft_unions_2016,ft_police_2016,ft_altright_2016,accurately_counted2_2016,alcohol_2016,smoke100_2016,pid7_2016,ideo5_2016,pew_religimp_2016,starttime_2016,endtime_2016
35581,Donald Trump,55,70,50,47,33,100,98,10,49,25,21,44,50,93,50,Somewhat confident,No,Yes,Strong Republican,Very conservative,Very important,02dec2016 15:50:57,02dec2016 16:13:29
93536,Hillary Clinton,60,59,60,62,60,59,55,16,41,6,2,53,10,53,3,Somewhat confident,No,Yes,Not very strong Democrat,Liberal,Not at all important,06dec2016 12:45:23,06dec2016 12:59:42
80424,Donald Trump,2,70,48,88,0,93,93,0,47,0,51,36,0,100,0,Very confident,Yes,No,Strong Republican,Conservative,Not at all important,02dec2016 15:08:33,02dec2016 15:37:07
96822,Hillary Clinton,80,91,62,84,20,41,88,91,46,78,62,69,77,50,42,Somewhat confident,No,No,Not very strong Republican,Moderate,Somewhat important,08dec2016 22:42:58,08dec2016 22:52:24
53221,Donald Trump,60,69,50,48,43,100,89,59,45,50,33,50,31,89,53,Very confident,Yes,Yes,Lean Republican,Conservative,Very important,04dec2016 06:18:05,04dec2016 06:43:56
36866,Hillary Clinton,100,100,100,100,100,100,79,100,100,71,50,100,50,82,2,Very confident,No,Yes,Independent,Moderate,Somewhat important,13dec2016 11:46:13,13dec2016 12:55:30
98178,Hillary Clinton,74,47,91,71,51,80,2,62,77,63,1,94,96,51,4,Somewhat confident,No,No,Lean Democrat,Very liberal,Not at all important,07dec2016 12:14:32,07dec2016 12:25:37
63118,Donald Trump,99,98,100,98,100,100,96,78,97,99,98,100,96,100,84,Very confident,Yes,Yes,Independent,Moderate,Very important,07dec2016 07:09:19,07dec2016 07:29:35
91423,Hillary Clinton,50,28,50,55,50,50,27,100,50,81,11,100,75,46,0,Somewhat confident,Yes,No,Not very strong Democrat,Very liberal,Not at all important,02dec2016 14:38:53,02dec2016 14:53:35
21014,Hillary Clinton,70,40,70,75,80,65,70,70,80,40,10,50,10,95,5,Not too confident,No,Yes,Not very strong Democrat,Liberal,Somewhat important,03dec2016 18:45:51,03dec2016 19:05:22
49341,Donald Trump,51,50,50,50,1,91,91,0,20,0,40,27,2,90,100,Very confident,Yes,Yes,Strong Republican,Conservative,Very important,03dec2016 09:13:32,03dec2016 09:29:09
68980,Gary Johnson,94,92,94,96,72,94,100,48,94,82,13,44,10,99,12,Very confident,No,Yes,Independent,Conservative,Very important,05dec2016 18:20:26,05dec2016 18:43:45
19975,Donald Trump,34,86,47,17,10,82,76,51,16,15,19,56,43,75,27,Very confident,No,Yes,Not very strong Republican,Moderate,Not too important,04dec2016 08:57:37,04dec2016 09:07:54
46222,Hillary Clinton,82,81,80,80,79,84,89,88,80,50,80,81,88,59,0,Not too confident,Yes,Yes,Strong Democrat,Moderate,Very important,19dec2016 12:28:48,19dec2016 12:55:03
37033,Donald Trump,90,90,89,100,2,90,100,0,75,1,2,2,2,100,90,Somewhat confident,No,Yes,Lean Republican,Conservative,Somewhat important,03dec2016 17:12:15,03dec2016 17:36:29
7044,Hillary Clinton,66,51,81,77,69,80,50,100,51,99,50,100,80,50,0,Not too confident,Yes,Yes,Strong Democrat,Very liberal,Not at all important,10dec2016 04:40:21,10dec2016 04:58:01
94618,Hillary Clinton,61,59,66,72,63,63,58,57,66,59,32,59,47,71,16,Somewhat confident,No,No,Lean Democrat,Liberal,Not at all important,03dec2016 21:51:53,05dec2016 11:27:07
80022,Donald Trump,99,99,78,99,54,99,100,26,75,5,52,100,1,98,54,Very confident,No,No,Not very strong Republican,Conservative,Somewhat important,09dec2016 12:12:44,09dec2016 12:33:04
75028,Donald Trump,86,98,93,94,67,97,95,30,75,2,53,77,31,99,50,Very confident,No,Yes,Not very strong Republican,Conservative,Very important,03dec2016 17:00:42,03dec2016 17:23:34
84405,Hillary Clinton,62,81,70,88,57,56,69,80,75,49,15,50,52,53,0,Very confident,Yes,No,Lean Democrat,Moderate,Very important,08dec2016 10:50:35,08dec2016 21:43:25
77536,Hillary Clinton,89,99,89,99,89,99,89,99,90,90,27,99,100,99,4,Very confident,Yes,Yes,Strong Democrat,Very liberal,Not at all important,10dec2016 13:03:32,10dec2016 13:33:14
60025,Hillary Clinton,82,82,81,91,87,100,49,96,80,70,31,92,46,54,1,Somewhat confident,No,Yes,Not very strong Democrat,Liberal,Not at all important,04dec2016 16:29:46,04dec2016 16:45:58
20854,Hillary Clinton,90,50,91,75,91,80,52,96,95,75,60,95,85,50,0,Somewhat confident,Yes,No,Strong Democrat,Very liberal,Not too important,09dec2016 12:27:56,10dec2016 04:48:31
2129,Hillary Clinton,53,52,53,50,49,52,51,3,23,6,3,76,100,3,0,Very confident,Yes,No,Lean Democrat,Very liberal,Not at all important,07dec2016 19:39:34,07dec2016 19:52:03
2452,Hillary Clinton,95,63,90,90,95,91,75,100,80,80,20,96,99,40,0,Not too confident,Yes,No,Strong Democrat,Very liberal,Not too important,03dec2016 15:39:41,03dec2016 17:14:27
85257,Hillary Clinton,72,28,95,91,46,91,12,97,95,100,2,100,100,22,0,Somewhat confident,Yes,No,Strong Democrat,Very liberal,Somewhat important,02dec2016 14:08:47,02dec2016 14:27:37
60431,Donald Trump,98,98,98,98,70,98,100,81,92,79,55,97,36,98,51,Very confident,Yes,No,Not very strong Republican,Conservative,Very important,06dec2016 15:09:27,06dec2016 15:23:09
78732,Hillary Clinton,71,57,81,75,3,60,3,71,77,55,3,91,61,61,0,Somewhat confident,Yes,Yes,Lean Democrat,Moderate,Not at all important,06dec2016 18:10:52,06dec2016 18:26:22
76131,Donald Trump,49,49,51,51,50,78,79,4,66,2,50,50,41,97,70,Somewhat confident,Yes,No,Lean Republican,Conservative,Somewhat important,04dec2016 08:00:58,04dec2016 08:14:53
23228,Donald Trump,21,57,11,37,3,59,88,43,6,3,62,62,4,80,13,Very confident,No,Yes,Strong Republican,Moderate,Somewhat important,11dec2016 10:07:04,11dec2016 10:29:50
89121,Hillary Clinton,70,92,73,85,75,73,97,78,68,61,41,85,88,84,1,Very confident,Yes,No,Strong Democrat,Very liberal,Very important,03dec2016 19:48:14,03dec2016 20:12:59
92104,Hillary Clinton,89,41,90,90,70,95,20,90,90,81,26,99,79,91,1,Not at all confident,Yes,No,Strong Democrat,Liberal,Not at all important,08dec2016 17:35:14,08dec2016 17:53:26
77079,Donald Trump,52,80,52,90,3,100,100,5,53,1,28,51,1,91,1,Somewhat confident,Yes,No,Lean Republican,Moderate,Very important,11dec2016 20:15:41,11dec2016 20:29:10
35124,Hillary Clinton,97,95,88,98,97,99,76,87,91,97,77,41,100,56,94,Not at all confident,No,No,Strong Democrat,Not sure,Very important,19dec2016 08:46:14,19dec2016 09:27:17
38701,Hillary Clinton,34,40,36,78,36,39,36,29,38,36,37,38,37,33,29,Very confident,No,No,Strong Democrat,Not sure,Very important,04dec2016 13:50:15,04dec2016 14:05:44
60142,Hillary Clinton,100,100,99,100,100,100,100,100,99,95,0,100,100,79,4,Not at all confident,No,No,Strong Democrat,Liberal,Somewhat important,17dec2016 20:10:23,17dec2016 20:38:40
87144,Hillary Clinton,50,90,0,22,5,52,0,100,10,50,0,100,51,30,0,Not too confident,Yes,No,Strong Democrat,Liberal,Not too important,06dec2016 10:02:39,06dec2016 10:12:00
27909,Donald Trump,56,50,52,53,47,48,68,28,48,49,50,50,50,50,55,Not too confident,No,No,Strong Republican,Very conservative,Very important,04dec2016 19:15:03,04dec2016 19:53:17
51503,Gary Johnson,60,61,62,60,51,61,60,58,60,58,49,61,59,60,59,Very confident,No,No,Lean Democrat,Moderate,Somewhat important,10dec2016 17:26:35,10dec2016 17:44:17
37923,Donald Trump,3,78,0,4,0,59,100,0,0,1,0,0,1,96,0,Very confident,No,No,Strong Republican,Conservative,Very important,18dec2016 20:17:34,18dec2016 20:29:22
13340,Donald Trump,64,57,65,75,10,68,94,50,18,2,54,38,13,99,33,Somewhat confident,No,No,Lean Republican,Moderate,Very important,09dec2016 12:57:38,09dec2016 13:15:29
8882,Hillary Clinton,72,71,70,71,68,69,61,64,71,15,22,68,77,24,18,Not too confident,No,Yes,Not very strong Democrat,Liberal,Not at all important,04dec2016 15:45:19,04dec2016 16:03:03
18411,Donald Trump,68,96,66,77,22,90,99,41,56,8,62,64,50,95,42,Very confident,Yes,Yes,Not very strong Republican,Conservative,Very important,09dec2016 19:29:18,09dec2016 19:51:39
18062,Donald Trump,56,57,57,57,9,56,3,56,48,5,2,57,3,68,2,Somewhat confident,No,No,Independent,Moderate,Not at all important,05dec2016 05:42:49,05dec2016 06:17:39
28625,Hillary Clinton,100,59,100,100,90,100,80,80,91,49,30,70,100,75,0,Very confident,No,No,Not very strong Democrat,Moderate,Very important,05dec2016 05:42:14,05dec2016 06:13:19
17043,Hillary Clinton,91,90,96,96,94,100,87,94,91,83,41,92,84,85,6,Somewhat confident,Yes,Yes,Not very strong Democrat,Liberal,Somewhat important,03dec2016 16:32:39,03dec2016 16:53:07
85194,Donald Trump,70,84,82,84,76,84,51,11,71,10,41,84,3,86,13,Somewhat confident,Yes,Yes,Lean Republican,Moderate,Not at all important,09dec2016 12:06:33,09dec2016 12:22:42
92346,Donald Trump,80,90,90,80,62,80,98,50,80,32,50,50,52,95,50,Somewhat confident,Yes,No,Strong Republican,Conservative,Very important,04dec2016 09:03:08,05dec2016 10:52:23
92656,Jill Stein,50,50,50,50,50,50,50,75,50,50,0,50,50,25,0,Not too confident,No,Yes,Independent,Liberal,Not at all important,06dec2016 20:51:38,06dec2016 21:14:20
89048,Donald Trump,75,92,50,51,49,54,52,81,13,42,21,96,50,100,51,Very confident,No,Yes,Not very strong Democrat,Not sure,Not too important,10dec2016 10:50:52,10dec2016 11:13:45
19145,Hillary Clinton,69,92,79,96,38,49,99,89,94,79,48,53,96,92,78,Somewhat confident,No,No,Strong Democrat,Liberal,Very important,05dec2016 22:59:36,05dec2016 23:12:11
83467,Hillary Clinton,63,56,59,86,54,74,89,70,66,29,47,70,51,82,48,Not too confident,Yes,Yes,Independent,Moderate,Somewhat important,09dec2016 22:41:31,09dec2016 23:13:49
19403,Hillary Clinton,76,50,58,71,76,63,6,91,66,50,4,97,97,61,6,Not at all confident,Yes,No,Strong Democrat,Liberal,Not at all important,09dec2016 14:29:05,09dec2016 14:46:28
3106,Donald Trump,50,51,50,52,34,89,99,0,50,0,23,52,1,100,51,Somewhat confident,Yes,No,Strong Republican,Conservative,Very important,03dec2016 17:54:24,03dec2016 18:09:19
60074,Donald Trump,38,76,21,33,9,100,50,7,6,4,12,41,49,90,28,Very confident,No,No,Lean Republican,Moderate,Very important,04dec2016 10:44:06,04dec2016 11:01:58
31217,Hillary Clinton,97,53,100,77,97,74,80,97,97,97,25,90,99,75,9,Not too confident,Yes,Yes,Strong Democrat,Moderate,Very important,09dec2016 19:05:47,09dec2016 19:37:01
33612,Donald Trump,81,1,97,78,98,98,1,78,1,2,1,1,1,2,1,Very confident,No,Yes,Strong Republican,Conservative,Very important,15dec2016 11:54:42,15dec2016 12:16:28
90403,Donald Trump,71,76,44,73,74,73,83,68,66,70,76,52,77,69,63,Very confident,Yes,No,Strong Republican,Very conservative,Somewhat important,05dec2016 05:38:28,05dec2016 06:51:19
33016,Hillary Clinton,30,29,31,14,3,13,12,28,6,20,0,22,9,13,1,Not at all confident,No,No,Strong Democrat,Moderate,Somewhat important,04dec2016 07:57:07,04dec2016 08:14:05
10462,Donald Trump,70,80,70,80,50,70,60,40,60,10,30,70,55,80,50,Somewhat confident,Yes,Yes,Not very strong Republican,Moderate,Not too important,09dec2016 17:08:30,09dec2016 17:26:16
50801,Hillary Clinton,50,50,50,50,1,50,50,1,1,1,1,51,80,50,50,Not at all confident,Yes,Yes,Independent,Moderate,Not too important,09dec2016 17:39:02,09dec2016 18:19:26
14001,Donald Trump,90,88,51,78,30,97,94,45,27,65,30,50,51,89,50,Very confident,No,Yes,Not very strong Republican,Conservative,Somewhat important,03dec2016 23:06:09,03dec2016 23:21:04
16801,Hillary Clinton,79,63,73,75,51,81,64,92,50,61,11,91,100,95,4,Not at all confident,No,No,Strong Democrat,Moderate,Very important,15dec2016 13:02:34,18dec2016 16:35:11
52001,Donald Trump,61,99,2,79,3,61,97,66,2,28,50,59,51,95,52,Somewhat confident,No,Yes,Not very strong Democrat,Moderate,Somewhat important,03dec2016 14:44:23,03dec2016 15:45:46
25541,Other,62,74,69,72,44,96,31,65,47,16,34,72,54,74,22,Very confident,No,No,Not very strong Democrat,Moderate,Very important,12dec2016 21:12:10,12dec2016 21:34:50
7090,Gary Johnson,50,50,35,40,21,50,60,51,30,11,31,40,16,70,3,Very confident,No,No,Not very strong Republican,Moderate,Not too important,02dec2016 15:13:37,02dec2016 19:51:28
62249,Hillary Clinton,85,80,96,92,99,97,85,98,97,59,21,99,94,91,1,Very confident,No,Yes,Strong Democrat,Liberal,Not too important,07dec2016 04:03:05,07dec2016 04:16:26
37027,Donald Trump,51,50,50,51,50,51,50,51,50,50,51,51,48,52,50,Somewhat confident,No,No,Independent,Conservative,Very important,09dec2016 10:51:59,09dec2016 11:08:25
83607,Hillary Clinton,71,42,71,63,70,71,27,94,70,92,21,90,99,39,0,Not too confident,No,No,Strong Democrat,Very liberal,Not at all important,09dec2016 17:08:40,09dec2016 17:21:46
25028,Donald Trump,51,80,70,71,51,70,100,21,50,2,8,20,79,100,41,Very confident,No,No,Not very strong Democrat,Moderate,Very important,13dec2016 06:03:43,13dec2016 07:19:25
63131,Hillary Clinton,88,98,81,52,22,52,69,27,52,34,18,79,38,52,8,Very confident,No,No,Not very strong Republican,Moderate,Not at all important,21dec2016 13:55:39,21dec2016 15:32:49
30035,Hillary Clinton,51,51,51,52,76,51,9,77,51,51,2,80,51,31,4,Not at all confident,No,Yes,Strong Democrat,Very liberal,Somewhat important,09dec2016 05:15:29,09dec2016 05:58:17
2861,Donald Trump,39,95,47,74,18,96,98,35,41,5,75,68,28,84,51,Very confident,No,No,Strong Republican,Conservative,Very important,13dec2016 07:59:42,13dec2016 08:14:31
97202,Hillary Clinton,94,50,94,83,83,94,50,100,84,100,10,94,100,51,0,Very confident,Yes,No,Lean Democrat,Very liberal,Not at all important,09dec2016 12:09:32,09dec2016 12:26:32
60525,Hillary Clinton,62,75,76,77,60,74,69,60,76,20,9,53,86,76,6,Very confident,Yes,No,Strong Democrat,Liberal,Somewhat important,09dec2016 17:50:36,09dec2016 18:14:00
32712,Donald Trump,80,100,51,50,0,100,100,81,0,0,50,9,100,99,2,Not too confident,Yes,Yes,Strong Democrat,Moderate,Very important,04dec2016 09:30:37,04dec2016 10:06:56
77389,Donald Trump,51,94,69,51,36,85,100,17,89,2,29,31,29,94,31,Very confident,Yes,Yes,Not very strong Republican,Conservative,Somewhat important,02dec2016 15:59:47,02dec2016 16:25:45
85042,Donald Trump,88,88,100,90,50,100,90,2,91,0,26,88,9,95,85,Not too confident,Yes,No,Strong Republican,Very conservative,Somewhat important,05dec2016 19:25:57,05dec2016 19:56:33
20124,Donald Trump,51,52,51,93,33,52,99,17,49,5,34,51,9,80,39,Somewhat confident,No,No,Independent,Conservative,Very important,06dec2016 15:11:18,06dec2016 15:41:33
89147,Hillary Clinton,31,34,17,18,34,22,60,34,15,24,13,34,63,56,3,Not too confident,No,Yes,Strong Democrat,Moderate,Not too important,03dec2016 21:14:13,03dec2016 21:30:01
93611,Hillary Clinton,97,96,99,99,90,98,80,95,99,79,49,97,80,90,16,Very confident,Yes,Yes,Not very strong Democrat,Liberal,Not at all important,07dec2016 16:05:33,07dec2016 16:30:21
18615,Donald Trump,51,82,80,90,17,100,100,15,72,1,23,51,35,75,50,Somewhat confident,No,Yes,Strong Republican,Conservative,Very important,08dec2016 09:45:14,09dec2016 16:35:00
72450,Hillary Clinton,50,80,60,60,20,70,60,50,40,10,10,45,25,60,0,Not at all confident,No,No,Independent,Moderate,Not at all important,05dec2016 16:06:46,05dec2016 16:30:53
80524,Donald Trump,75,76,75,80,25,75,100,41,51,3,50,50,21,100,50,Somewhat confident,Yes,Yes,Lean Republican,Conservative,Very important,03dec2016 18:09:36,03dec2016 18:31:02
32626,Donald Trump,70,50,74,75,53,85,97,50,21,1,71,47,11,97,13,Somewhat confident,No,Yes,Strong Republican,Very conservative,Somewhat important,04dec2016 04:36:32,04dec2016 05:18:17
37303,Donald Trump,73,93,27,50,9,61,99,50,6,51,35,5,50,93,50,Somewhat confident,No,No,Independent,Conservative,Very important,10dec2016 09:13:51,10dec2016 09:46:29
85541,Hillary Clinton,50,45,51,51,50,50,50,75,50,51,6,51,99,80,0,Somewhat confident,Yes,Yes,Lean Democrat,Moderate,Somewhat important,08dec2016 10:29:11,08dec2016 11:03:22
44303,Hillary Clinton,91,84,96,91,96,94,96,53,92,78,75,98,53,87,51,Not too confident,Yes,Yes,Not very strong Democrat,Moderate,Very important,09dec2016 14:35:06,09dec2016 14:52:36
47401,Hillary Clinton,85,50,75,90,60,60,10,85,90,95,0,85,80,50,0,Very confident,No,No,Lean Democrat,Very liberal,Not at all important,03dec2016 18:18:16,03dec2016 18:34:07
6877,Donald Trump,52,52,50,52,51,52,81,22,49,0,30,49,6,68,29,Very confident,No,No,Strong Republican,Conservative,Not at all important,04dec2016 16:49:22,04dec2016 17:28:14
38951,Donald Trump,50,65,49,55,11,57,55,26,40,10,0,50,48,50,66,Somewhat confident,No,Yes,Independent,Moderate,Not at all important,11dec2016 19:25:31,11dec2016 19:47:29
54220,Hillary Clinton,78,70,78,71,89,89,28,91,82,77,31,82,90,84,6,Not too confident,No,Yes,Strong Democrat,Liberal,Not too important,03dec2016 17:16:50,03dec2016 17:34:55
15229,Donald Trump,91,51,73,95,59,97,97,20,19,51,19,49,100,97,10,Very confident,No,Yes,Strong Democrat,Very conservative,Somewhat important,07dec2016 17:45:05,07dec2016 17:57:19
78626,Donald Trump,63,74,57,18,4,56,89,32,3,2,3,52,52,99,60,Very confident,No,Yes,Not very strong Republican,Moderate,Very important,04dec2016 06:40:08,04dec2016 07:02:26
23703,Hillary Clinton,78,56,31,64,54,34,37,55,42,82,31,69,92,69,5,Very confident,No,No,Strong Democrat,Moderate,Somewhat important,04dec2016 16:05:01,04dec2016 16:35:29
49442,Hillary Clinton,100,64,75,50,89,50,100,4,77,78,27,25,100,50,0,Not too confident,Yes,No,Lean Democrat,Moderate,Very important,09dec2016 14:40:01,09dec2016 15:09:34
89502,Hillary Clinton,79,75,80,80,65,85,74,91,81,72,73,79,62,77,6,Somewhat confident,Yes,No,Strong Democrat,Liberal,Very important,03dec2016 20:08:05,03dec2016 20:18:10
32757,Hillary Clinton,62,11,81,88,75,73,5,73,81,78,3,79,82,74,2,Not at all confident,Yes,Yes,Independent,Moderate,Not at all important,03dec2016 07:05:52,03dec2016 07:20:02
33903,Hillary Clinton,91,82,94,100,88,89,67,90,99,70,1,100,87,96,5,Very confident,Yes,Yes,Strong Democrat,Liberal,Not at all important,10dec2016 12:13:58,10dec2016 12:33:49
47630,Donald Trump,54,90,73,83,1,86,77,4,5,1,23,14,28,89,19,Very confident,No,No,Lean Republican,Conservative,Very important,03dec2016 20:47:16,03dec2016 21:06:24
93551,Donald Trump,80,80,80,80,5,80,89,3,50,5,54,31,3,97,49,Very confident,Yes,Yes,Strong Republican,Conservative,Very important,06dec2016 09:15:23,06dec2016 09:29:58
6604,Hillary Clinton,75,75,75,100,50,100,90,90,99,100,50,90,90,47,0,Not too confident,Yes,No,Not very strong Democrat,Liberal,Somewhat important,08dec2016 09:47:11,08dec2016 10:10:24
44149,Hillary Clinton,77,92,78,80,49,80,73,54,48,50,39,52,69,96,49,Somewhat confident,No,Yes,Not very strong Democrat,Moderate,Very important,13dec2016 05:01:12,13dec2016 05:19:34
56101,Donald Trump,71,81,80,80,61,90,91,41,50,21,31,21,31,70,51,Not too confident,Yes,No,Strong Republican,Conservative,Very important,09dec2016 14:07:12,09dec2016 14:37:16
49689,Donald Trump,91,100,81,50,10,88,100,31,30,2,51,91,2,98,97,Very confident,No,Yes,Strong Republican,Very conservative,Somewhat important,02dec2016 14:53:33,02dec2016 15:26:10
85710,Hillary Clinton,96,94,90,88,80,95,72,98,96,71,51,95,90,100,49,Somewhat confident,No,Yes,Strong Democrat,Very liberal,Very important,08dec2016 06:16:24,08dec2016 06:32:14
4002,Hillary Clinton,83,79,82,96,90,100,74,99,95,74,10,96,98,88,9,Somewhat confident,No,No,Strong Democrat,Liberal,Not too important,12dec2016 14:47:30,12dec2016 15:51:50
15868,Hillary Clinton,70,90,80,80,60,80,90,50,50,40,30,60,60,90,60,Somewhat confident,Yes,Yes,Strong Democrat,Liberal,Very important,09dec2016 14:00:23,09dec2016 14:29:27
13042,Donald Trump,10,90,33,61,7,42,81,41,56,10,34,19,41,90,52,Somewhat confident,Yes,Yes,Strong Republican,Conservative,Not at all important,12dec2016 11:27:01,12dec2016 11:40:23
89705,Donald Trump,76,70,69,81,27,97,90,50,53,0,28,11,25,73,28,Very confident,No,Yes,Lean Republican,Conservative,Somewhat important,09dec2016 15:48:33,09dec2016 16:22:40
19142,Hillary Clinton,72,79,100,90,33,84,27,47,90,63,21,100,48,53,49,Not too confident,Yes,No,Not very strong Democrat,Liberal,Somewhat important,03dec2016 16:55:49,05dec2016 10:13:53
85014,Donald Trump,69,99,22,98,5,50,97,9,12,1,31,15,6,100,47,Very confident,Yes,Yes,Strong Republican,Very conservative,Very important,10dec2016 10:13:26,10dec2016 10:41:28
79928,Donald Trump,51,53,50,51,3,60,61,50,50,5,51,2,5,78,6,Very confident,Yes,Yes,Strong Republican,Very conservative,Very important,09dec2016 18:53:12,09dec2016 19:15:11
38139,Hillary Clinton,78,63,73,68,72,70,61,71,68,54,9,66,27,91,15,Very confident,Yes,Yes,Not very strong Democrat,Moderate,Very important,03dec2016 16:08:15,03dec2016 16:23:59
30629,Donald Trump,22,75,3,2,2,83,100,6,40,6,5,2,7,69,31,Very confident,Yes,No,Strong Republican,Very conservative,Very important,18dec2016 14:48:16,18dec2016 15:23:37
18518,Donald Trump,75,73,72,78,30,88,96,45,26,6,80,48,49,89,35,Somewhat confident,Yes,Yes,Strong Democrat,Moderate,Very important,15dec2016 12:48:28,15dec2016 13:15:06
33470,Donald Trump,62,98,68,56,9,97,98,39,32,11,50,50,39,99,47,Very confident,Yes,Yes,Strong Republican,Very conservative,Somewhat important,06dec2016 03:52:11,06dec2016 04:22:08
27292,Donald Trump,50,100,88,34,18,62,79,31,57,6,63,40,91,81,61,Very confident,No,Yes,Not very strong Republican,Conservative,Somewhat important,09dec2016 16:55:51,09dec2016 17:31:20
32780,Hillary Clinton,61,61,52,58,40,56,6,19,51,50,8,68,21,50,11,Somewhat confident,No,Yes,Independent,Moderate,Not at all important,08dec2016 14:12:54,08dec2016 15:11:52
18707,Donald Trump,78,72,68,77,53,80,79,73,29,27,53,52,18,96,46,Very confident,No,No,Not very strong Republican,Not sure,Somewhat important,10dec2016 06:38:53,10dec2016 07:02:18
60193,Donald Trump,40,50,60,51,10,53,51,5,49,1,41,6,3,60,50,Somewhat confident,Yes,Yes,Strong Republican,Conservative,Not at all important,03dec2016 18:38:36,03dec2016 19:15:44
80831,Donald Trump,53,50,100,50,3,79,100,10,30,2,100,75,50,100,76,Very confident,No,No,Not very strong Republican,Very conservative,Very important,03dec2016 15:59:03,03dec2016 16:25:59
60510,Hillary Clinton,96,95,97,92,97,96,51,96,91,86,45,96,81,86,1,Somewhat confident,Yes,Yes,Lean Democrat,Liberal,Not too important,12dec2016 13:11:52,12dec2016 13:35:55
96706,Hillary Clinton,56,56,55,56,47,79,55,66,57,50,37,89,37,85,41,Somewhat confident,No,Yes,Not very strong Republican,Moderate,Not too important,03dec2016 19:30:28,03dec2016 19:51:30
24963,Gary Johnson,81,96,80,70,30,80,99,31,50,7,11,95,61,99,50,Somewhat confident,Yes,Yes,Not very strong Democrat,Moderate,Somewhat important,04dec2016 15:25:08,04dec2016 15:45:58
96744,Donald Trump,67,89,86,81,16,75,95,27,78,21,12,28,28,84,25,Not too confident,Yes,No,Strong Republican,Very conservative,Somewhat important,09dec2016 15:47:13,09dec2016 16:53:19
11040,Hillary Clinton,69,63,89,75,77,88,37,69,86,73,42,71,54,42,2,Not too confident,No,Yes,Lean Democrat,Moderate,Not too important,09dec2016 15:44:46,09dec2016 15:56:49
59601,Donald Trump,87,92,87,80,43,94,100,50,79,51,50,50,30,91,23,Somewhat confident,No,No,Strong Republican,Very conservative,Very important,05dec2016 17:25:10,06dec2016 17:23:01
