izip_2016,presvote16post_2016,ft_black_2016,ft_white_2016,ft_hisp_2016,ft_asian_2016,ft_muslim_2016,ft_jew_2016,ft_christ_2016,ft_fem_2016,ft_immig_2016,ft_blm_2016,ft_wallst_2016,ft_gays_2016,ft_unions_2016,ft_police_2016,ft_altright_2016,accurately_counted2_2016,alcohol_2016,smoke100_2016,pid7_2016,ideo5_2016,pew_religimp_2016,starttime_2016,endtime_2016
47403,Donald Trump,75,75,85,92,34,76,92,78,38,7,61,76,49,93,30,Somewhat confident,No,No,Strong Republican,Very conservative,Somewhat important,04dec2016 11:40:16,04dec2016 11:57:51
34472,Donald Trump,89,51,99,50,98,100,28,50,31,97,21,100,100,100,12,Very confident,No,No,Independent,Liberal,Very important,24dec2016 13:02:01,24dec2016 13:16:30
30215,Donald Trump,NA,100,24,86,0,100,100,51,0,0,100,0,0,50,100,Very confident,No,Yes,Strong Republican,Very conservative,Very important,04dec2016 06:55:30,04dec2016 07:18:38
65625,Donald Trump,26,50,78,89,0,90,100,0,6,0,11,0,49,100,10,Very confident,No,No,Strong Republican,Very conservative,Very important,04dec2016 11:34:57,04dec2016 11:51:32
43725,Donald Trump,79,78,65,75,54,81,94,38,58,3,29,58,17,98,NA,Very confident,Yes,Yes,Lean Republican,Moderate,Somewhat important,04dec2016 18:53:30,04dec2016 19:25:51
84003,Evan McMullin,70,68,74,78,50,82,75,14,57,3,17,6,18,82,18,Very confident,No,No,Strong Republican,Moderate,Very important,12dec2016 20:48:03,12dec2016 21:01:07
33917,Donald Trump,27,64,69,59,9,79,100,17,26,2,10,10,11,39,NA,Very confident,Yes,No,Strong Republican,Very conservative,Very important,07dec2016 14:35:23,07dec2016 14:46:40
59037,Donald Trump,80,96,56,80,2,80,98,22,3,NA,31,2,27,3,70,Very confident,No,Yes,Independent,Moderate,Somewhat important,09dec2016 13:36:27,09dec2016 13:57:50
6105,Hillary Clinton,70,70,76,75,79,75,61,70,76,60,5,NA,56,75,NA,Very confident,Yes,No,Independent,Moderate,Somewhat important,03dec2016 17:36:34,03dec2016 17:54:21
19711,Donald Trump,50,51,50,50,0,99,50,2,1,0,99,50,1,99,50,Very confident,No,Yes,Lean Republican,Moderate,Somewhat important,09dec2016 19:36:52,09dec2016 19:56:28
32174,Hillary Clinton,1,100,49,47,78,86,69,57,51,1,5,100,76,100,3,Somewhat confident,Yes,Yes,Strong Democrat,Moderate,Not at all important,02dec2016 14:21:59,02dec2016 14:55:11
10032,Jill Stein,81,31,95,75,61,60,6,41,80,76,16,80,55,20,4,Not at all confident,Yes,No,Not very strong Democrat,Very liberal,Not at all important,01dec2016 20:57:03,01dec2016 21:09:55
63012,Donald Trump,99,100,98,100,80,99,100,8,75,7,61,0,19,100,75,Somewhat confident,Yes,No,Strong Republican,Conservative,Very important,03dec2016 08:14:27,03dec2016 08:36:47
92024,Donald Trump,61,56,71,79,50,80,60,6,65,10,60,49,19,85,70,Very confident,No,No,Lean Republican,Conservative,Very important,13dec2016 02:24:04,13dec2016 03:08:27
18635,Donald Trump,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,99,3,Somewhat confident,Yes,No,Independent,Moderate,Somewhat important,05dec2016 16:10:58,05dec2016 16:45:38
93065,Hillary Clinton,47,76,57,70,69,59,89,85,47,61,40,95,61,81,0,Somewhat confident,No,No,Not very strong Democrat,Liberal,Not at all important,04dec2016 12:27:32,04dec2016 12:46:25
68137,Donald Trump,84,85,84,85,79,83,83,19,NA,8,NA,82,22,89,NA,Very confident,No,No,Independent,Conservative,Very important,17dec2016 22:48:30,17dec2016 23:19:29
55038,Hillary Clinton,89,68,87,78,53,82,26,94,63,93,3,88,97,87,0,Somewhat confident,Yes,No,Strong Democrat,Liberal,Very important,04dec2016 08:01:23,04dec2016 08:33:08
98682,Donald Trump,76,74,83,74,64,100,100,NA,72,NA,55,NA,NA,100,NA,Very confident,Yes,Yes,Strong Republican,Very conservative,Very important,12dec2016 17:36:12,12dec2016 18:12:04
19020,Donald Trump,81,100,51,50,50,50,100,100,50,6,50,99,90,100,50,Very confident,Yes,No,Strong Republican,Not sure,Very important,04dec2016 03:12:18,04dec2016 03:29:10
32966,Hillary Clinton,25,75,14,100,15,75,14,100,45,14,13,100,14,100,NA,Not at all confident,Yes,Yes,Lean Democrat,Moderate,Not at all important,03dec2016 19:21:43,03dec2016 19:49:20
92648,Hillary Clinton,87,86,87,84,72,91,90,60,90,85,42,51,87,87,35,Not too confident,No,No,Lean Democrat,Moderate,Very important,03dec2016 19:27:54,03dec2016 19:58:27
98178,Hillary Clinton,100,100,100,100,91,100,99,90,91,89,49,100,95,100,7,Somewhat confident,Yes,No,Strong Democrat,Moderate,Not at all important,09dec2016 15:01:44,09dec2016 15:27:05
32308,Donald Trump,100,99,99,100,30,100,100,41,10,2,60,11,30,100,100,Very confident,No,No,Strong Republican,Conservative,Not at all important,09dec2016 12:42:53,09dec2016 12:56:51
55316,Donald Trump,98,98,98,98,56,98,99,62,98,30,41,94,89,100,66,Very confident,Yes,No,Strong Republican,Conservative,Very important,06dec2016 13:50:47,06dec2016 14:16:24
21133,Hillary Clinton,100,50,99,50,21,99,100,70,50,100,3,0,100,50,1,Somewhat confident,Yes,Yes,Strong Democrat,Moderate,Very important,03dec2016 16:03:10,03dec2016 17:03:08
99501,Other,79,88,78,77,23,100,87,22,67,6,70,51,26,96,20,Very confident,No,No,Strong Republican,Conservative,Very important,05dec2016 07:56:56,05dec2016 08:47:45
7033,Other,90,90,90,90,NA,90,90,NA,NA,NA,25,25,10,90,NA,Somewhat confident,Yes,No,Not very strong Republican,Conservative,Very important,09dec2016 13:33:09,09dec2016 13:54:58
34205,Donald Trump,43,46,46,42,21,44,55,41,26,9,9,45,47,66,47,Somewhat confident,Yes,Yes,NA,Conservative,Very important,03dec2016 08:11:35,03dec2016 08:51:46
45249,Donald Trump,80,77,51,77,52,98,50,49,50,11,31,70,50,98,91,Very confident,Yes,Yes,Strong Republican,Conservative,Not at all important,09dec2016 17:14:31,09dec2016 18:12:07
50501,Hillary Clinton,50,51,51,50,50,50,55,50,50,50,50,50,54,79,NA,Somewhat confident,Yes,Yes,Not very strong Democrat,Liberal,Somewhat important,03dec2016 09:13:14,03dec2016 09:26:39
25306,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat confident,No,No,Strong Republican,Conservative,Very important,23dec2016 11:37:22,23dec2016 11:50:41
43964,Hillary Clinton,50,96,53,49,47,70,91,92,NA,50,3,51,92,79,2,Not at all confident,Yes,No,Strong Democrat,Moderate,Somewhat important,06dec2016 13:11:51,06dec2016 13:43:29
22102,Donald Trump,62,89,31,98,25,100,100,0,67,2,78,2,0,100,50,Somewhat confident,No,No,Strong Republican,Very conservative,Very important,05dec2016 12:33:22,05dec2016 12:53:57
48178,Donald Trump,81,80,78,79,53,80,80,28,51,3,50,54,26,97,NA,Very confident,No,Yes,Strong Republican,Moderate,Not too important,05dec2016 18:59:19,05dec2016 20:12:50
47977,Donald Trump,57,82,78,21,8,87,100,63,3,0,45,81,56,89,0,Very confident,Yes,No,Lean Republican,Moderate,Somewhat important,02dec2016 15:21:38,02dec2016 15:42:27
55063,Hillary Clinton,100,50,100,100,100,100,50,100,50,100,1,100,100,50,0,Somewhat confident,No,Yes,Strong Democrat,Moderate,Not at all important,08dec2016 07:11:59,08dec2016 07:35:41
84107,Evan McMullin,100,96,78,76,97,89,61,30,57,35,22,43,41,91,68,Very confident,No,No,Strong Republican,Very conservative,Very important,10dec2016 07:57:15,10dec2016 08:06:53
97236,Hillary Clinton,1,75,5,2,0,20,NA,50,2,1,0,80,0,70,NA,Not at all confident,Yes,Yes,Strong Democrat,Moderate,Not at all important,07dec2016 18:38:27,07dec2016 19:03:39
29485,Donald Trump,59,79,19,51,7,59,89,21,12,41,NA,NA,71,100,50,Very confident,Yes,Yes,Not very strong Democrat,Liberal,Very important,07dec2016 17:31:34,07dec2016 18:15:39
85302,Gary Johnson,50,98,50,47,50,80,98,48,50,50,4,5,50,99,49,Very confident,Yes,Yes,Not very strong Democrat,Moderate,Somewhat important,18dec2016 13:18:39,18dec2016 13:43:43
10304,Hillary Clinton,52,68,72,63,50,72,71,58,67,53,56,81,59,97,8,Somewhat confident,Yes,Yes,Independent,Moderate,Somewhat important,02dec2016 14:49:49,02dec2016 15:06:16
3867,Other,97,97,76,96,79,98,99,NA,93,10,NA,86,53,97,NA,Very confident,No,No,Strong Republican,Very conservative,Not at all important,09dec2016 20:23:47,09dec2016 20:34:48
18519,Donald Trump,99,100,100,100,NA,99,100,NA,90,NA,29,90,NA,100,NA,Somewhat confident,Yes,Yes,Strong Republican,Very conservative,Somewhat important,08dec2016 14:22:48,09dec2016 00:17:51
8889,Donald Trump,70,93,68,97,6,98,91,71,41,2,82,80,51,95,51,Somewhat confident,No,Yes,Strong Republican,Conservative,Not too important,02dec2016 16:06:48,02dec2016 16:22:54
74403,Gary Johnson,79,82,74,82,45,87,90,23,65,13,37,41,8,91,22,Very confident,No,No,Strong Republican,Very conservative,Very important,05dec2016 15:57:17,05dec2016 16:43:05
48915,Hillary Clinton,81,50,81,52,89,80,46,100,80,79,7,78,84,38,NA,Very confident,Yes,No,Strong Democrat,Very liberal,Not too important,09dec2016 06:03:00,09dec2016 06:22:07
98335,Donald Trump,70,75,70,80,20,90,94,25,50,15,70,50,25,95,NA,Very confident,Yes,Yes,Lean Republican,Conservative,Somewhat important,10dec2016 14:59:55,10dec2016 15:57:14
32738,Donald Trump,99,100,100,95,52,96,100,81,88,66,50,66,51,100,78,Not too confident,Yes,Yes,Not very strong Republican,Conservative,Very important,03dec2016 19:36:40,03dec2016 19:52:49
85204,Donald Trump,46,90,51,50,41,51,80,22,36,7,11,5,6,81,31,Very confident,No,No,Lean Republican,Moderate,Very important,09dec2016 21:06:53,09dec2016 21:25:32
1201,Hillary Clinton,100,100,99,100,99,99,61,99,100,99,0,99,100,91,0,Not at all confident,Yes,Yes,Strong Democrat,Very liberal,Not too important,09dec2016 13:08:04,10dec2016 09:37:18
11216,Hillary Clinton,93,82,91,90,91,90,89,75,67,98,51,81,64,68,19,Not too confident,No,Yes,Strong Democrat,Moderate,Somewhat important,11dec2016 18:53:03,11dec2016 19:23:35
48220,Hillary Clinton,80,80,80,91,62,100,55,75,70,60,5,99,50,82,NA,Somewhat confident,Yes,No,Lean Democrat,Moderate,Not too important,02dec2016 20:18:48,02dec2016 20:33:49
48117,Donald Trump,54,96,79,96,1,97,92,16,3,0,3,84,23,100,NA,Somewhat confident,Yes,Yes,Lean Republican,Conservative,Not at all important,03dec2016 13:09:13,03dec2016 13:25:01
25045,Did not vote for President,78,56,52,55,50,99,99,53,56,77,53,51,98,100,NA,Not too confident,Yes,No,Not very strong Democrat,Moderate,Very important,07dec2016 23:49:27,08dec2016 00:26:13
63376,Hillary Clinton,78,80,78,79,76,80,72,99,78,77,31,79,51,96,3,Not too confident,No,Yes,Strong Democrat,Liberal,Not too important,09dec2016 13:36:49,09dec2016 14:08:53
45042,Donald Trump,89,95,100,91,23,98,100,56,86,5,22,53,28,100,50,Very confident,No,Yes,Strong Republican,Conservative,Somewhat important,02dec2016 20:00:44,02dec2016 20:14:03
60110,Hillary Clinton,91,91,96,92,93,95,95,82,90,60,43,94,72,92,79,Very confident,Yes,Yes,Strong Democrat,Moderate,Somewhat important,09dec2016 16:08:49,09dec2016 16:45:45
77093,Donald Trump,45,50,40,47,NA,NA,NA,48,46,35,14,50,41,50,NA,Somewhat confident,Yes,Yes,Independent,Moderate,Not too important,06dec2016 12:15:06,06dec2016 12:40:09
93401,Donald Trump,26,80,31,90,3,49,69,6,NA,6,40,9,26,45,22,Somewhat confident,No,Yes,Strong Republican,Very conservative,Somewhat important,04dec2016 09:17:14,04dec2016 09:32:07
33844,Hillary Clinton,96,88,51,31,1,83,100,46,53,99,NA,2,NA,89,NA,Not too confident,No,No,Strong Democrat,Not sure,Very important,12dec2016 13:15:42,12dec2016 13:52:58
61401,Hillary Clinton,91,11,52,41,10,76,0,90,50,100,1,90,100,60,1,Not at all confident,No,Yes,Strong Democrat,Liberal,Not at all important,18dec2016 19:19:47,18dec2016 19:39:37
97404,Donald Trump,41,70,41,64,21,52,56,11,38,1,67,13,53,74,50,Very confident,No,No,Not very strong Republican,Moderate,Very important,04dec2016 16:30:55,04dec2016 16:43:22
31096,Donald Trump,81,88,27,36,35,30,78,39,36,50,49,13,34,69,41,Very confident,No,No,Strong Republican,Very conservative,Somewhat important,12dec2016 14:09:07,12dec2016 14:20:04
18471,Donald Trump,84,51,51,88,52,91,81,23,50,17,31,51,30,88,79,Very confident,Yes,Yes,Not very strong Republican,Very conservative,Somewhat important,08dec2016 17:47:46,08dec2016 18:04:19
32119,Donald Trump,88,95,78,81,79,89,97,44,78,6,11,46,7,94,44,Very confident,Yes,No,Strong Republican,Conservative,Very important,10dec2016 08:15:58,10dec2016 08:37:28
4563,Donald Trump,50,81,50,50,25,50,50,50,50,25,25,50,0,79,75,Very confident,No,No,Strong Republican,Very conservative,Not at all important,03dec2016 05:25:08,03dec2016 05:42:51
